date,source,series_code,series_name,value
2016-09-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.18
2016-09-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.68
2016-09-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.11
2016-09-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,509975.0
2016-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4740.53
2016-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.08
2016-09-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,11.9
2016-09-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,98.51901
2016-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.08
2016-09-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,11.9
2016-10-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,33.07
2016-10-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,12.15
2016-10-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,23.61
2016-10-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1547944.0
2016-10-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1557581.0
2016-10-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3105525.0
2016-10-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.18
2016-10-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.51
2016-10-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.84
2016-10-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.05
2016-10-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,525162.7
2016-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4752.86
2016-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.26
2016-10-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,11.9
2016-10-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,97.15462
2016-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.26
2016-10-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,11.9
2016-11-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,32.85
2016-11-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.47
2016-11-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,23.23
2016-11-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1558281.0
2016-11-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1556307.0
2016-11-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3114587.0
2016-11-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.09
2016-11-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.5
2016-11-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.8
2016-11-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.04
2016-11-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,541530.7
2016-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4761.42
2016-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.18
2016-11-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.0
2016-11-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,98.11268
2016-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.18
2016-11-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.0
2016-12-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,31.73
2016-12-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.74
2016-12-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,22.31
2016-12-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1569164.0
2016-12-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1548645.0
2016-12-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3117809.0
2016-12-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.95
2016-12-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.44
2016-12-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.7
2016-12-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.12
2016-12-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,565780.5
2016-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4775.7
2016-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.3
2016-12-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.1
2016-12-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.74104
2016-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.3
2016-12-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.1
2017-01-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,32.53
2017-01-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,12.35
2017-01-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,23.59
2017-01-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1574530.0
2017-01-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1511586.0
2017-01-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3086116.0
2017-01-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.98
2017-01-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.47
2017-01-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.73
2017-01-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.09
2017-01-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,526564.7
2017-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4793.85
2017-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.38
2017-01-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.7
2017-01-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.45497
2017-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.38
2017-01-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.7
2017-02-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,32.9
2017-02-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.67
2017-02-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,23.55
2017-02-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1575512.0
2017-02-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1507526.0
2017-02-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3083038.0
2017-02-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.0
2017-02-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.49
2017-02-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.75
2017-02-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.87
2017-02-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,514120.5
2017-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4809.67
2017-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.33
2017-02-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,13.3
2017-02-28,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.47305
2017-02-28,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.33
2017-02-28,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,13.3
2017-03-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,32.6
2017-03-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.79
2017-03-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,23.5
2017-03-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1584667.0
2017-03-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1505787.0
2017-03-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3090455.0
2017-03-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.01
2017-03-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.69
2017-03-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.85
2017-03-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.05
2017-03-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,544312.9
2017-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4821.69
2017-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.25
2017-03-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,13.9
2017-03-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.99678
2017-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.25
2017-03-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,13.9
2017-04-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,30.28
2017-04-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.34
2017-04-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,22.01
2017-04-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1586373.0
2017-04-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1496040.0
2017-04-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3082414.0
2017-04-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.04
2017-04-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.82
2017-04-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.93
2017-04-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.79
2017-04-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,525238.1
2017-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4828.44
2017-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.14
2017-04-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,13.7
2017-04-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.94742
2017-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.14
2017-04-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,13.7
2017-05-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,28.11
2017-05-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.18
2017-05-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.77
2017-05-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1596592.0
2017-05-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1480996.0
2017-05-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3077588.0
2017-05-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.1
2017-05-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.98
2017-05-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,4.04
2017-05-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.93
2017-05-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,548887.7
2017-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4843.41
2017-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.31
2017-05-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,13.4
2017-05-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.39821
2017-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.31
2017-05-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,13.4
2017-06-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,28.08
2017-06-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.78
2017-06-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.64
2017-06-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1604318.0
2017-06-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1485896.0
2017-06-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3090213.0
2017-06-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.85
2017-06-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.6
2017-06-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.73
2017-06-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.81
2017-06-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,556787.6
2017-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4832.27
2017-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,-0.23
2017-06-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,13.1
2017-06-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.30787
2017-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,-0.23
2017-06-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,13.1
2017-07-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,28.92
2017-07-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.4
2017-07-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,21.41
2017-07-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1609007.0
2017-07-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1456057.0
2017-07-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3065064.0
2017-07-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.95
2017-07-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.4
2017-07-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.69
2017-07-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.8
2017-07-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,557458.2
2017-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4843.87
2017-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.24
2017-07-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.9
2017-07-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.48898
2017-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.24
2017-07-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.9
2017-08-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,28.56
2017-08-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.37
2017-08-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,21.28
2017-08-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1620808.0
2017-08-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1442958.0
2017-08-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3063766.0
2017-08-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.93
2017-08-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.44
2017-08-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.7
2017-08-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.8
2017-08-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,555578.7
2017-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4853.07
2017-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.19
2017-08-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.7
2017-08-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.54955
2017-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.19
2017-08-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.7
2017-09-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.98
2017-09-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.45
2017-09-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.01
2017-09-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1624211.0
2017-09-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1439429.0
2017-09-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3063640.0
2017-09-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.87
2017-09-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.29
2017-09-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.6
2017-09-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.64
2017-09-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,528871.2
2017-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4860.83
2017-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.16
2017-09-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.5
2017-09-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.89485
2017-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.16
2017-09-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.5
2017-10-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,27.32
2017-10-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,11.22
2017-10-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.58
2017-10-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1636329.0
2017-10-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1432195.0
2017-10-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3068523.0
2017-10-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.87
2017-10-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.35
2017-10-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.63
2017-10-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.64
2017-10-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,549304.7
2017-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4881.25
2017-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.42
2017-10-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.3
2017-10-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,102.87599
2017-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.42
2017-10-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.3
2017-11-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.65
2017-11-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.77
2017-11-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.05
2017-11-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1650998.0
2017-11-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1429364.0
2017-11-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3080362.0
2017-11-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.77
2017-11-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.27
2017-11-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.54
2017-11-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.57
2017-11-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,566209.3
2017-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4894.92
2017-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.28
2017-11-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.1
2017-11-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,103.32497
2017-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.28
2017-11-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.1
2017-12-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.13
2017-12-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.78
2017-12-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,18.75
2017-12-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1660162.0
2017-12-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1445115.0
2017-12-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3105277.0
2017-12-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.53
2017-12-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.9
2017-12-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.24
2017-12-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.54
2017-12-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,588892.8
2017-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4916.46
2017-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.44
2017-12-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,11.9
2017-12-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,106.08388
2017-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.44
2017-12-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,11.9
2018-01-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.63
2018-01-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.88
2018-01-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.44
2018-01-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,1670402.0
2018-01-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,1410571.0
2018-01-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,3080974.0
2018-01-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.72
2018-01-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,3.06
2018-01-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.42
2018-01-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.58
2018-01-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,555644.6
2018-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4930.72
2018-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.29
2018-01-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,12.3
2018-01-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,103.69156
2018-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.29
2018-01-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,12.3
2018-02-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.63
