date,br_activity_ipea_monthly_gdp,br_activity_sidra_industry_sa_index,br_credit_spread_bcb_pf_total,br_credit_spread_bcb_pj_total,br_credit_spread_bcb_total,br_credit_stock_bcb_pf_total,br_credit_stock_bcb_pj_total,br_credit_stock_bcb_total,br_delinquency_bcb_pf_total,br_delinquency_bcb_pj_total,br_delinquency_bcb_total,br_ipca_ipea_index,br_ipca_ipea_mom,br_ipca_sidra_mom,br_selic_bcb_monthly_rate,br_unemployment_ipea_rate,br_unemployment_sidra_rate
2016-07-01,532947.8,,31.52,12.25,22.68,1538189.0,1588513.0,3126702.0,4.1,3.03,3.56,4715.99,0.52,,1.11,11.7,
2016-07-31,,99.32378,,,,,,,,,,,,0.52,,,11.7
2016-08-01,534761.8,,31.78,12.34,22.93,1546795.0,1578740.0,3125535.0,4.12,3.17,3.64,4736.74,0.44,,1.22,11.9,
2016-08-31,,97.50482,,,,,,,,,,,,0.44,,,11.9
2016-09-01,509975.0,,32.6,11.72,23.12,1550208.0,1571752.0,3121960.0,4.18,3.18,3.68,4740.53,0.08,,1.11,11.9,
2016-09-30,,98.51901,,,,,,,,,,,,0.08,,,11.9
2016-10-01,525162.7,,33.07,12.15,23.61,1547944.0,1557581.0,3105525.0,4.18,3.51,3.84,4752.86,0.26,,1.05,11.9,
2016-10-31,,97.15462,,,,,,,,,,,,0.26,,,11.9
2016-11-01,541530.7,,32.85,11.47,23.23,1558281.0,1556307.0,3114587.0,4.09,3.5,3.8,4761.42,0.18,,1.04,12.0,
2016-11-30,,98.11268,,,,,,,,,,,,0.18,,,12.0
2016-12-01,565780.5,,31.73,10.74,22.31,1569164.0,1548645.0,3117809.0,3.95,3.44,3.7,4775.7,0.3,,1.12,12.1,
2016-12-31,,99.74104,,,,,,,,,,,,0.3,,,12.1
2017-01-01,526564.7,,32.53,12.35,23.59,1574530.0,1511586.0,3086116.0,3.98,3.47,3.73,4793.85,0.38,,1.09,12.7,
2017-01-31,,100.45497,,,,,,,,,,,,0.38,,,12.7
2017-02-01,514120.5,,32.9,11.67,23.55,1575512.0,1507526.0,3083038.0,4.0,3.49,3.75,4809.67,0.33,,0.87,13.3,
2017-02-28,,101.47305,,,,,,,,,,,,0.33,,,13.3
2017-03-01,544312.9,,32.6,11.79,23.5,1584667.0,1505787.0,3090455.0,4.01,3.69,3.85,4821.69,0.25,,1.05,13.9,
2017-03-31,,99.99678,,,,,,,,,,,,0.25,,,13.9
2017-04-01,525238.1,,30.28,11.34,22.01,1586373.0,1496040.0,3082414.0,4.04,3.82,3.93,4828.44,0.14,,0.79,13.7,
2017-04-30,,99.94742,,,,,,,,,,,,0.14,,,13.7
2017-05-01,548887.7,,28.11,11.18,20.77,1596592.0,1480996.0,3077588.0,4.1,3.98,4.04,4843.41,0.31,,0.93,13.4,
2017-05-31,,100.39821,,,,,,,,,,,,0.31,,,13.4
2017-06-01,556787.6,,28.08,10.78,20.64,1604318.0,1485896.0,3090213.0,3.85,3.6,3.73,4832.27,-0.23,,0.81,13.1,
2017-06-30,,101.30787,,,,,,,,,,,,-0.23,,,13.1
2017-07-01,557458.2,,28.92,11.4,21.41,1609007.0,1456057.0,3065064.0,3.95,3.4,3.69,4843.87,0.24,,0.8,12.9,
2017-07-31,,101.48898,,,,,,,,,,,,0.24,,,12.9
2017-08-01,555578.7,,28.56,11.37,21.28,1620808.0,1442958.0,3063766.0,3.93,3.44,3.7,4853.07,0.19,,0.8,12.7,
2017-08-31,,101.54955,,,,,,,,,,,,0.19,,,12.7
2017-09-01,528871.2,,26.98,10.45,20.01,1624211.0,1439429.0,3063640.0,3.87,3.29,3.6,4860.83,0.16,,0.64,12.5,
2017-09-30,,101.89485,,,,,,,,,,,,0.16,,,12.5
2017-10-01,549304.7,,27.32,11.22,20.58,1636329.0,1432195.0,3068523.0,3.87,3.35,3.63,4881.25,0.42,,0.64,12.3,
2017-10-31,,102.87599,,,,,,,,,,,,0.42,,,12.3
2017-11-01,566209.3,,26.65,10.77,20.05,1650998.0,1429364.0,3080362.0,3.77,3.27,3.54,4894.92,0.28,,0.57,12.1,
2017-11-30,,103.32497,,,,,,,,,,,,0.28,,,12.1
2017-12-01,588892.8,,25.13,9.78,18.75,1660162.0,1445115.0,3105277.0,3.53,2.9,3.24,4916.46,0.44,,0.54,11.9,
2017-12-31,,106.08388,,,,,,,,,,,,0.44,,,11.9
2018-01-01,555644.6,,25.63,10.88,19.44,1670402.0,1410571.0,3080974.0,3.72,3.06,3.42,4930.72,0.29,,0.58,12.3,
2018-01-31,,103.69156,,,,,,,,,,,,0.29,,,12.3
2018-02-01,528905.5,,26.63,10.9,20.08,1669009.0,1405303.0,3074312.0,3.7,3.1,3.43,4946.5,0.32,,0.47,12.7,
2018-02-28,,102.91899,,,,,,,,,,,,0.32,,,12.7
2018-03-01,560120.7,,26.58,9.88,19.63,1678623.0,1415763.0,3094386.0,3.64,2.86,3.29,4950.95,0.09,,0.53,13.2,
2018-03-31,,104.54503,,,,,,,,,,,,0.09,,,13.2
2018-04-01,559359.8,,26.55,9.31,19.39,1688992.0,1414907.0,3103899.0,3.62,2.95,3.32,4961.84,0.22,,0.52,13.0,
2018-04-30,,104.89787,,,,,,,,,,,,0.22,,,13.0
2018-05-01,547016.5,,24.72,8.93,18.18,1698149.0,1419445.0,3117593.0,3.59,2.96,3.3,4981.69,0.4,,0.52,12.8,
2018-05-31,,93.45488,,,,,,,,,,,,0.4,,,12.8
2018-06-01,580697.8,,23.75,8.19,17.31,1706124.0,1432717.0,3138842.0,3.47,2.54,3.04,5044.46,1.26,,0.52,12.6,
2018-06-30,,105.02329,,,,,,,,,,,,1.26,,,12.6
2018-07-01,583054.8,,23.48,8.67,17.35,1713564.0,1420881.0,3134446.0,3.5,2.44,3.02,5061.11,0.33,,0.54,12.4,
2018-07-31,,104.68772,,,,,,,,,,,,0.33,,,12.4
2018-08-01,582756.7,,23.18,8.45,17.12,1731984.0,1434320.0,3166304.0,3.49,2.49,3.04,5056.56,-0.09,,0.57,12.2,
2018-08-31,,103.83095,,,,,,,,,,,,-0.09,,,12.2
2018-09-01,556776.6,,22.95,8.45,17.03,1740771.0,1440877.0,3181647.0,3.41,2.6,3.04,5080.83,0.48,,0.47,12.0,
2018-09-30,,100.8248,,,,,,,,,,,,0.48,,,12.0
2018-10-01,591983.9,,23.63,9.0,17.71,1759757.0,1417390.0,3177146.0,3.37,2.65,3.05,5103.69,0.45,,0.54,11.8,
2018-10-31,,102.30582,,,,,,,,,,,,0.45,,,11.8
2018-11-01,593926.9,,23.89,8.97,17.91,1784716.0,1427818.0,3212535.0,3.3,2.54,2.96,5092.97,-0.21,,0.49,11.7,
2018-11-30,,102.15935,,,,,,,,,,,,-0.21,,,11.7
2018-12-01,603155.2,,22.66,8.03,16.73,1803027.0,1462037.0,3265064.0,3.25,2.41,2.87,5100.61,0.15,,0.49,11.7,
2018-12-31,,102.0069,,,,,,,,,,,,0.15,,,11.7
2019-01-01,578452.6,,24.18,9.55,18.29,1814074.0,1423002.0,3237076.0,3.34,2.47,2.95,5116.93,0.32,,0.54,12.2,
2019-01-31,,101.50918,,,,,,,,,,,,0.32,,,12.2
2019-02-01,567984.5,,24.86,9.34,18.7,1823184.0,1424211.0,3247396.0,3.3,2.4,2.91,5138.93,0.43,,0.49,12.5,
2019-02-28,,101.82233,,,,,,,,,,,,0.43,,,12.5
2019-03-01,579172.6,,25.33,9.18,18.92,1836305.0,1436695.0,3273000.0,3.36,2.51,2.99,5177.47,0.75,,0.47,12.8,
2019-03-31,,101.23438,,,,,,,,,,,,0.75,,,12.8
2019-04-01,592916.0,,25.31,9.26,18.99,1852546.0,1420024.0,3272570.0,3.36,2.58,3.02,5206.98,0.57,,0.52,12.6,
2019-04-30,,101.86248,,,,,,,,,,,,0.57,,,12.6
2019-05-01,604607.4,,25.21,9.12,18.87,1870663.0,1420549.0,3291212.0,3.41,2.59,3.05,5213.75,0.13,,0.54,12.4,
2019-05-31,,101.8083,,,,,,,,,,,,0.13,,,12.4
2019-06-01,598283.0,,25.71,8.88,19.15,1882338.0,1419273.0,3301611.0,3.35,2.42,2.95,5214.27,0.01,,0.47,12.1,
2019-06-30,,100.81142,,,,,,,,,,,,0.01,,,12.1
2019-07-01,627049.7,,25.68,9.4,19.37,1899265.0,1396922.0,3296187.0,3.44,2.54,3.06,5224.18,0.19,,0.57,11.9,
2019-07-31,,100.2873,,,,,,,,,,,,0.19,,,11.9
2019-08-01,616157.6,,25.91,9.24,19.53,1921792.0,1411215.0,3333007.0,3.48,2.44,3.04,5229.93,0.11,,0.5,11.9,
2019-08-31,,101.34642,,,,,,,,,,,,0.11,,,11.9
2019-09-01,614187.9,,25.31,8.6,18.91,1941277.0,1427524.0,3368801.0,3.54,2.39,3.06,5227.84,-0.04,,0.46,11.9,
2019-09-30,,101.35029,,,,,,,,,,,,-0.04,,,11.9
2019-10-01,641340.1,,24.87,8.99,18.8,1964732.0,1415578.0,3380309.0,3.53,2.35,3.03,5233.07,0.1,,0.48,11.7,
2019-10-31,,103.67034,,,,,,,,,,,,0.1,,,11.7
2019-11-01,634826.2,,25.2,8.75,18.94,1987974.0,1435147.0,3423121.0,3.54,2.27,3.0,5259.76,0.51,,0.38,11.3,
2019-11-30,,101.21966,,,,,,,,,,,,0.51,,,11.3
2019-12-01,646343.1,,23.81,8.33,17.91,2017046.0,1458826.0,3475872.0,3.51,2.14,2.94,5320.25,1.15,,0.37,11.1,
2019-12-31,,99.80543,,,,,,,,,,,,1.15,,,11.1
2020-01-01,617747.2,,23.75,9.71,18.45,2033634.0,1431634.0,3465268.0,3.57,2.19,3.0,5331.42,0.21,,0.38,11.3,
2020-01-31,,101.17259,,,,,,,,,,,,0.21,,,11.3
2020-02-01,609810.8,,24.5,8.98,18.65,2042663.0,1442009.0,3484672.0,3.66,2.16,3.04,5344.75,0.25,,0.29,11.7,
2020-02-29,,101.86259,,,,,,,,,,,,0.25,,,11.7
2020-03-01,616335.3,,23.84,8.76,18.06,2049113.0,1534303.0,3583416.0,3.94,2.16,3.18,5348.49,0.07,,0.34,12.4,
2020-03-31,,94.01381,,,,,,,,,,,,0.07,,,12.4
2020-04-01,555387.4,,22.52,8.85,17.08,2029785.0,1554328.0,3584113.0,4.07,2.28,3.29,5331.91,-0.31,,0.28,12.7,
2020-04-30,,75.48285,,,,,,,,,,,,-0.31,,,12.7
2020-05-01,561628.4,,22.06,8.28,16.53,2027853.0,1568161.0,3596014.0,3.98,2.29,3.24,5311.65,-0.38,,0.24,13.1,
2020-05-31,,81.33731,,,,,,,,,,,,-0.38,,,13.1
2020-06-01,591537.3,,20.9,7.28,15.45,2041232.0,1581817.0,3623049.0,3.62,1.96,2.89,5325.46,0.26,,0.21,13.6,
2020-06-30,,89.52587,,,,,,,,,,,,0.26,,,13.6
2020-07-01,629700.9,,20.75,6.88,15.26,2060528.0,1609796.0,3670324.0,3.46,1.87,2.76,5344.63,0.36,,0.19,14.1,
2020-07-31,,97.5778,,,,,,,,,,,,0.36,,,14.1
2020-08-01,625136.3,,20.01,6.93,14.81,2092254.0,1649768.0,3742022.0,3.3,1.83,2.65,5357.46,0.24,,0.16,14.8,
2020-08-31,,100.68178,,,,,,,,,,,,0.24,,,14.8
2020-09-01,635263.9,,19.4,6.09,14.14,2123244.0,1697670.0,3820914.0,3.14,1.54,2.43,5391.75,0.64,,0.16,14.9,
2020-09-30,,103.36021,,,,,,,,,,,,0.64,,,14.9
2020-10-01,661149.0,,19.68,6.3,14.4,2159264.0,1719393.0,3878657.0,3.06,1.47,2.35,5438.12,0.86,,0.16,14.6,
2020-10-31,,104.99364,,,,,,,,,,,,0.86,,,14.6
2020-11-01,665182.8,,19.16,6.23,14.13,2205910.0,1751350.0,3957260.0,2.97,1.29,2.23,5486.52,0.89,,0.15,14.3,
2020-11-30,,105.43452,,,,,,,,,,,,0.89,,,14.3
2020-12-01,685042.6,,18.97,6.86,14.29,2239719.0,1780450.0,4020169.0,2.84,1.2,2.11,5560.59,1.35,,0.16,14.2,
2020-12-31,,104.90825,,,,,,,,,,,,1.35,,,14.2
2021-01-01,653790.4,,19.94,8.55,15.58,2253131.0,1764350.0,4017481.0,2.88,1.2,2.14,5574.49,0.25,,0.15,14.4,
2021-01-31,,105.55842,,,,,,,,,,,,0.25,,,14.4
2021-02-01,676255.0,,20.18,7.65,15.38,2270532.0,1774313.0,4044845.0,2.92,1.35,2.23,5622.43,0.86,,0.13,14.6,
2021-02-28,,104.11077,,,,,,,,,,,,0.86,,,14.6
2021-03-01,735993.6,,19.99,6.77,14.89,2297064.0,1809384.0,4106449.0,2.87,1.2,2.13,5674.72,0.93,,0.2,14.9,
2021-03-31,,101.95353,,,,,,,,,,,,0.93,,,14.9
2021-04-01,713652.1,,19.9,7.01,14.96,2322034.0,1804880.0,4126914.0,2.91,1.27,2.19,5692.31,0.31,,0.21,14.8,
2021-04-30,,100.06662,,,,,,,,,,,,0.31,,,14.8
2021-05-01,712134.2,,19.03,6.91,14.42,2360682.0,1814790.0,4175472.0,2.97,1.51,2.33,5739.56,0.83,,0.27,14.7,
2021-05-31,,101.18189,,,,,,,,,,,,0.83,,,14.7
2021-06-01,714893.3,,19.01,6.68,14.34,2398138.0,1814263.0,4212400.0,2.87,1.48,2.27,5769.98,0.53,,0.31,14.2,
2021-06-30,,100.80246,,,,,,,,,,,,0.53,,,14.2
2021-07-01,743091.8,,18.73,7.4,14.49,2439145.0,1830524.0,4269669.0,2.9,1.52,2.31,5825.37,0.96,,0.36,13.7,
2021-07-31,,99.2782,,,,,,,,,,,,0.96,,,13.7
2021-08-01,740615.1,,18.59,7.16,14.35,2495958.0,1848208.0,4344165.0,2.92,1.5,2.31,5876.05,0.87,,0.43,13.2,
2021-08-31,,99.41758,,,,,,,,,,,,0.87,,,13.2
2021-09-01,745774.4,,18.67,7.07,14.34,2547929.0,1891192.0,4439121.0,2.97,1.36,2.28,5944.21,1.16,,0.44,12.7,
2021-09-30,,99.05907,,,,,,,,,,,,1.16,,,12.7
2021-10-01,755323.0,,19.35,7.76,15.07,2602076.0,1907849.0,4509925.0,2.95,1.36,2.28,6018.51,1.25,,0.49,12.1,
2021-10-31,,98.66785,,,,,,,,,,,,1.25,,,12.1
2021-11-01,771558.9,,19.47,7.97,15.25,2665388.0,1929659.0,4595047.0,2.97,1.4,2.31,6075.69,0.95,,0.59,11.6,
2021-11-30,,98.67817,,,,,,,,,,,,0.95,,,11.6
2021-12-01,782833.5,,20.19,8.05,15.7,2708971.0,1970605.0,4679575.0,3.0,1.33,2.3,6120.04,0.73,,0.77,11.1,
2021-12-31,,100.24859,,,,,,,,,,,,0.73,,,11.1
2022-01-01,722909.9,,20.57,8.69,16.21,2735580.0,1943805.0,4679385.0,3.21,1.38,2.45,6153.09,0.54,,0.73,11.2,
2022-01-31,,100.00043,,,,,,,,,,,,0.54,,,11.2
2022-02-01,754147.4,,21.43,8.66,16.76,2755932.0,1967754.0,4723686.0,3.33,1.36,2.51,6215.24,1.01,,0.76,11.2,
2022-02-28,,100.94294,,,,,,,,,,,,1.01,,,11.2
2022-03-01,838868.0,,21.96,8.23,16.94,2800311.0,1990048.0,4790359.0,3.39,1.46,2.59,6315.93,1.62,,0.93,11.1,
2022-03-31,,100.08569,,,,,,,,,,,,1.62,,,11.1
2022-04-01,819727.6,,22.3,8.43,17.24,2830339.0,1998547.0,4828886.0,3.48,1.48,2.66,6382.88,1.06,,0.83,10.5,
2022-04-30,,100.74937,,,,,,,,,,,,1.06,,,10.5
2022-05-01,826052.1,,22.3,8.0,17.09,2875462.0,2008336.0,4883798.0,3.59,1.48,2.72,6412.88,0.47,,1.03,9.8,
2022-05-31,,100.24153,,,,,,,,,,,,0.47,,,9.8
2022-06-01,826025.7,,22.68,8.49,17.51,2914335.0,2047451.0,4961785.0,3.52,1.44,2.66,6455.85,0.67,,1.02,9.3,
2022-06-30,,100.18837,,,,,,,,,,,,0.67,,,9.3
2022-07-01,852909.9,,23.26,9.82,18.39,2955620.0,2041622.0,4997242.0,3.65,1.51,2.77,6411.95,-0.68,,1.03,9.1,
2022-07-31,,101.07695,,,,,,,,,,,,-0.68,,,9.1
2022-08-01,854004.1,,24.1,8.66,18.57,3009898.0,2058843.0,5068741.0,3.72,1.52,2.83,6388.87,-0.36,,1.17,8.9,
2022-08-31,,99.79392,,,,,,,,,,,,-0.36,,,8.9
2022-09-01,836785.8,,24.08,9.13,18.74,3055514.0,2104721.0,5160236.0,3.74,1.55,2.85,6370.34,-0.29,,1.07,8.7,
2022-09-30,,98.15202,,,,,,,,,,,,-0.29,,,8.7
2022-10-01,877947.5,,25.71,9.4,19.9,3111431.0,2100060.0,5211491.0,3.83,1.67,2.96,6407.93,0.59,,1.02,8.3,
2022-10-31,,99.7797,,,,,,,,,,,,0.59,,,8.3
2022-11-01,879514.9,,25.94,8.56,19.84,3156588.0,2121812.0,5278400.0,3.85,1.7,2.99,6434.2,0.41,,1.02,8.1,
2022-11-30,,99.78074,,,,,,,,,,,,0.41,,,8.1
2022-12-01,883886.2,,24.54,8.38,18.85,3187782.0,2170267.0,5358049.0,3.88,1.69,2.99,6474.09,0.62,,1.12,7.9,
2022-12-31,,99.92425,,,,,,,,,,,,0.62,,,7.9
2023-01-01,812834.6,,25.09,10.01,19.79,3221624.0,2143696.0,5365320.0,4.04,1.82,3.15,6508.4,0.53,,1.12,8.4,
2023-01-31,,99.71347,,,,,,,,,,,,0.53,,,8.4
2023-02-01,831224.5,,26.03,9.2,20.19,3235889.0,2128587.0,5364476.0,4.08,2.04,3.27,6563.07,0.84,,0.92,8.6,
2023-02-28,,99.54949,,,,,,,,,,,,0.84,,,8.6
2023-03-01,938679.8,,26.11,9.21,20.3,3270928.0,2146398.0,5417326.0,4.03,2.08,3.26,6609.67,0.71,,1.17,8.8,
2023-03-31,,100.35643,,,,,,,,,,,,0.71,,,8.8
2023-04-01,904664.8,,27.55,9.21,21.29,3282388.0,2136652.0,5419040.0,4.18,2.32,3.45,6649.99,0.61,,0.92,8.5,
2023-04-30,,99.89498,,,,,,,,,,,,0.61,,,8.5
2023-05-01,903238.1,,27.59,9.36,21.42,3308931.0,2137582.0,5446513.0,4.25,2.45,3.55,6665.28,0.23,,1.12,8.3,
2023-05-31,,100.58941,,,,,,,,,,,,0.23,,,8.3
2023-06-01,893074.9,,27.25,9.24,21.16,3310857.0,2161384.0,5472241.0,4.18,2.5,3.51,6659.95,-0.08,,1.07,8.0,
2023-06-30,,100.12628,,,,,,,,,,,,-0.08,,,8.0
2023-07-01,911553.5,,26.73,9.56,20.94,3332138.0,2145357.0,5477495.0,4.14,2.6,3.54,6667.94,0.12,,1.07,7.9,
2023-07-31,,99.45754,,,,,,,,,,,,0.12,,,7.9
2023-08-01,923374.4,,26.34,9.26,20.59,3387211.0,2164354.0,5551565.0,4.04,2.69,3.51,6683.28,0.23,,1.14,7.8,
2023-08-31,,100.04009,,,,,,,,,,,,0.23,,,7.8
2023-09-01,905912.7,,25.9,9.45,20.36,3411538.0,2204640.0,5616177.0,3.92,2.69,3.44,6700.66,0.26,,0.97,7.7,
2023-09-30,,99.60736,,,,,,,,,,,,0.26,,,7.7
2023-10-01,943578.5,,25.25,9.37,19.91,3449675.0,2195088.0,5644764.0,3.89,2.79,3.46,6716.74,0.24,,1.0,7.6,
2023-10-31,,100.06115,,,,,,,,,,,,0.24,,,7.6
2023-11-01,950303.5,,25.32,9.19,19.94,3490967.0,2211381.0,5702348.0,3.79,2.85,3.43,6735.55,0.28,,0.92,7.5,
2023-11-30,,101.24125,,,,,,,,,,,,0.28,,,7.5
2023-12-01,949176.5,,24.98,8.5,19.45,3522206.0,2271990.0,5794196.0,3.66,2.45,3.18,6773.27,0.56,,0.89,7.4,
2023-12-31,,103.06379,,,,,,,,,,,,0.56,,,7.4
2024-01-01,889287.9,,24.06,9.68,19.27,3560807.0,2223506.0,5784313.0,3.67,2.6,3.26,6801.72,0.42,,0.97,7.6,
2024-01-31,,101.70206,,,,,,,,,,,,0.42,,,7.6
2024-02-01,899561.2,,24.29,9.1,19.28,3580901.0,2221893.0,5802794.0,3.67,2.59,3.26,6858.17,0.83,,0.8,7.8,
2024-02-29,,101.68252,,,,,,,,,,,,0.83,,,7.8
2024-03-01,965492.7,,24.63,8.55,19.33,3614106.0,2285751.0,5899857.0,3.62,2.54,3.2,6869.14,0.16,,0.83,7.9,
2024-03-31,,102.22053,,,,,,,,,,,,0.16,,,7.9
2024-04-01,992884.0,,24.21,8.58,19.06,3646778.0,2268846.0,5915624.0,3.66,2.58,3.24,6895.24,0.38,,0.89,7.5,
2024-04-30,,101.86259,,,,,,,,,,,,0.38,,,7.5
2024-05-01,966039.5,,24.0,8.08,18.79,3674815.0,2277001.0,5951817.0,3.69,2.56,3.26,6926.96,0.46,,0.83,7.1,
2024-05-31,,100.63506,,,,,,,,,,,,0.46,,,7.1
2024-06-01,975835.3,,23.78,7.78,18.54,3704064.0,2336157.0,6040221.0,3.62,2.45,3.17,6941.51,0.21,,0.79,6.9,
2024-06-30,,105.1003,,,,,,,,,,,,0.21,,,6.9
2024-07-01,1018525.7,,23.64,8.02,18.53,3744082.0,2321183.0,6065265.0,3.7,2.33,3.17,6967.89,0.38,,0.91,6.8,
2024-07-31,,103.51548,,,,,,,,,,,,0.38,,,6.8
2024-08-01,1003898.1,,23.48,7.96,18.46,3790764.0,2343924.0,6134688.0,3.74,2.36,3.21,6966.5,-0.02,,0.87,6.6,
2024-08-31,,103.25541,,,,,,,,,,,,-0.02,,,6.6
2024-09-01,993512.2,,23.46,7.44,18.27,3831806.0,2384373.0,6216178.0,3.75,2.37,3.22,6997.15,0.44,,0.84,6.4,
2024-09-30,,104.27749,,,,,,,,,,,,0.44,,,6.4
2024-10-01,1045433.4,,23.23,7.94,18.27,3877157.0,2397484.0,6274641.0,3.7,2.33,3.17,7036.33,0.56,,0.93,6.2,
2024-10-31,,104.29796,,,,,,,,,,,,0.56,,,6.2
2024-11-01,1019291.4,,23.53,7.73,18.42,3929256.0,2435998.0,6365255.0,3.66,2.31,3.14,7063.77,0.39,,0.79,6.1,
2024-11-30,,103.70895,,,,,,,,,,,,0.39,,,6.1
2024-12-01,998998.4,,22.63,6.94,17.52,3965534.0,2497213.0,6462746.0,3.54,2.03,2.95,7100.5,0.52,,0.93,6.2,
2024-12-31,,103.66426,,,,,,,,,,,,0.52,,,6.2
2025-01-01,958405.1,,23.02,8.65,18.38,4013980.0,2450444.0,6464424.0,3.78,2.23,3.19,7111.86,0.16,,1.01,6.5,
2025-01-31,,103.55658,,,,,,,,,,,,0.16,,,6.5
2025-02-01,994393.6,,24.62,8.18,19.31,4040708.0,2477987.0,6518695.0,3.85,2.3,3.26,7205.03,1.31,,0.99,6.8,
2025-02-28,,103.02064,,,,,,,,,,,,1.31,,,6.8
2025-03-01,1071924.3,,24.67,8.14,19.37,4083812.0,2495720.0,6579532.0,3.91,2.25,3.28,7245.38,0.56,,0.96,7.0,
2025-03-31,,105.00776,,,,,,,,,,,,0.56,,,7.0
2025-04-01,1086929.1,,25.39,8.43,19.98,4116655.0,2513816.0,6630471.0,4.13,2.46,3.5,7276.54,0.43,,1.06,6.6,
2025-04-30,,104.40868,,,,,,,,,,,,0.43,,,6.6
2025-05-01,1062372.0,,25.84,8.55,20.4,4133403.0,2532592.0,6665994.0,4.24,2.4,3.54,7295.46,0.26,,1.14,6.2,
2025-05-31,,103.83627,,,,,,,,,,,,0.26,,,6.2
2025-06-01,1051043.9,,26.04,8.84,20.6,4155742.0,2547706.0,6703448.0,4.29,2.4,3.57,7312.97,0.24,,1.1,5.8,
2025-06-30,,103.89699,,,,,,,,,,,,0.24,,,5.8
2025-07-01,1095324.9,,25.44,9.4,20.4,4188077.0,2544275.0,6732353.0,4.54,2.51,3.77,7331.98,0.26,,1.28,5.6,
2025-07-31,,103.71367,,,,,,,,,,,,0.26,,,5.6
2025-08-01,1066029.9,,25.74,9.33,20.61,4226068.0,2546082.0,6772151.0,4.79,2.56,3.95,7323.91,-0.11,,1.16,5.6,
2025-08-31,,104.47106,,,,,,,,,,,,-0.11,,,5.6
2025-09-01,1074352.8,,25.72,8.8,20.37,4260447.0,2589912.0,6850359.0,4.76,2.51,3.91,7359.06,0.48,,1.22,5.6,
2025-09-30,,104.07048,,,,,,,,,,,,0.48,,,5.6
2025-10-01,1107951.1,,25.98,9.32,20.75,4321868.0,2597503.0,6919371.0,4.86,2.56,4.0,7365.68,0.09,,1.28,5.4,
2025-10-31,,104.23253,,,,,,,,,,,,0.09,,,5.4
2025-11-01,1084709.5,,27.21,8.71,21.45,4382025.0,2616212.0,6998237.0,5.0,2.48,4.05,7378.94,0.18,,1.05,5.2,
2025-11-30,,104.07894,,,,,,,,,,,,0.18,,,5.2
2025-12-01,1085129.6,,27.09,8.03,21.11,4430415.0,2701136.0,7131551.0,4.99,2.43,4.02,7403.29,0.33,,1.22,5.1,
2025-12-31,,102.03534,,,,,,,,,,,,0.33,,,5.1
2026-01-01,1023703.2,,27.3,9.15,21.63,4466950.0,2652975.0,7119925.0,5.05,2.41,4.07,7427.72,0.33,,1.16,5.4,
2026-01-31,,104.15411,,,,,,,,,,,,0.33,,,5.4
2026-02-01,1042272.6,,27.93,9.18,22.1,4491912.0,2653768.0,7145681.0,5.24,2.6,4.26,7479.71,0.7,,1.0,5.8,
2026-02-28,,105.12157,,,,,,,,,,,,0.7,,,5.8
2026-03-01,,,,,,,,,,,,7545.53,0.88,,1.21,,
2026-03-31,,,,,,,,,,,,,,0.88,,,
2026-04-01,,,,,,,,,,,,,,,0.43,,
